YEAR,STRATUM,AOU,SPECIES,POP,SEPOP,VCF,SEVCF,POOL,CODE
1959,20,1470,Canvasback,34500,8608,2.59,0.46,,0
1959,21,1460,Redhead,0,1461.13,3.11,0.24,,3
1959,21,1470,Canvasback,0,2840.45,2.59,0.46,,3
1959,22,1460,Redhead,0,0,3.11,0.24,,0
1959,22,1470,Canvasback,4867,3358,2.59,0.46,,0
1959,23,1460,Redhead,0,0,3.11,0.24,,0
1959,23,1470,Canvasback,31155,15438,2.59,0.46,,0
1959,24,1460,Redhead,0,0,3.11,0.24,,0
1959,24,1470,Canvasback,9901,10286,2.59,0.46,,0
1959,25,1460,Redhead,0,0,3.11,0.24,,0
1959,25,1470,Canvasback,69689,19308,2.59,0.46,,0
1959,26,1460,Redhead,71275,14153,4.16,0.53,,0
1959,26,1470,Canvasback,62371,14538,2.82,0.37,,0
1959,27,1460,Redhead,11381,3844,4.16,0.53,,0
1959,27,1470,Canvasback,6363,3862,2.82,0.37,,0
1959,28,1460,Redhead,11917,4976,4.16,0.53,,0
1959,28,1470,Canvasback,6797,3345,2.82,0.37,,0
1959,29,1460,Redhead,18676,11046,4.16,0.53,,0
1959,29,1470,Canvasback,2617,2031,2.82,0.37,,0
1959,30,1460,Redhead,19862,13766,5.84,0.99,,0
1959,30,1470,Canvasback,17955,16694,2.96,0.41,,0
1959,31,1460,Redhead,16432,10650,5.84,0.99,,0
1959,31,1470,Canvasback,12015,5050,2.96,0.41,,0
1959,32,1460,Redhead,7754,2814,5.84,0.99,,0
1959,32,1470,Canvasback,10598,4257,2.96,0.41,,0
1959,33,1460,Redhead,2210,1676,5.84,0.99,,0
1959,33,1470,Canvasback,5967,4445,2.96,0.41,,0
1959,34,1460,Redhead,43914,18721,4.14,0.62,,0
1959,34,1470,Canvasback,28181,7321,2.37,0.46,,0
1959,35,1460,Redhead,18411,10568,4.14,0.62,,0
1959,35,1470,Canvasback,6476,5757,2.37,0.46,,0
1959,36,1460,Redhead,0,2548.65,4.14,0.62,,3
1959,36,1470,Canvasback,0,3222.96,2.37,0.46,,3
1959,37,1460,Redhead,72212,28950,4.14,0.62,,0
1959,37,1470,Canvasback,8187,4110,2.37,0.46,,0
1959,38,1460,Redhead,0,0,4.14,0.62,,0
1959,38,1470,Canvasback,0,0,2.37,0.46,,0
1959,39,1460,Redhead,24735,11160,4.14,0.62,,0
1959,39,1470,Canvasback,9194,4430,2.37,0.46,,0
1959,40,1460,Redhead,26738,7167,4.14,0.62,,0
1959,40,1470,Canvasback,21963,8844,2.37,0.46,,0
1959,41,1460,Redhead,3990.19,5073.38,1.61,0.53,,1
1959,41,1470,Canvasback,6668.28,4818.03,2.02,0.7,,1
1959,42,1460,Redhead,219.19,3908.62,1.61,0.53,,1
1959,42,1470,Canvasback,1.21,2328.59,2.02,0.7,,1
1959,43,1460,Redhead,0,0,1.61,0.53,,0
1959,43,1470,Canvasback,0,0,2.02,0.7,,0
1959,44,1460,Redhead,0,0,1.61,0.53,,0
1959,44,1470,Canvasback,0,0,2.02,0.7,,0
1959,45,1460,Redhead,9728,5003,8.77,1.28,,0
1959,45,1470,Canvasback,0,0,1.97,0.31,,0
1959,46,1460,Redhead,5549,6018,8.77,1.28,,0
1959,46,1470,Canvasback,6870,3864,1.97,0.31,,0
1959,47,1460,Redhead,0,0,8.77,1.28,,0
1959,47,1470,Canvasback,0,0,1.97,0.31,,0
1959,48,1460,Redhead,0,0,8.77,1.28,,0
1959,48,1470,Canvasback,2801,1998,1.97,0.31,,0
1959,49,1460,Redhead,0,0,8.77,1.28,,0
1959,49,1470,Canvasback,0,0,1.97,0.31,,0
1959,50,1460,Redhead,0,0,3.11,0.24,,0
1959,50,1470,Canvasback,0,0,2.59,0.46,,0
1959,75,1460,Redhead,16376.03,12761.65,3.11,0.24,,0
1959,75,1470,Canvasback,9918.48,3233.34,2.59,0.46,,0
1959,76,1460,Redhead,70596.11,15417.46,3.11,0.24,,3
1959,76,1470,Canvasback,0,12427.1,2.59,0.46,,3
1959,77,1460,Redhead,19547.27,18779.96,3.11,0.24,,0
1959,77,1470,Canvasback,0,0,2.59,0.46,,0
1960,1,1460,Redhead,0,0,3.11,0.24,,0
1960,1,1470,Canvasback,0,0,2.43,0.46,,0
1960,2,1460,Redhead,0,0,3.11,0.24,,0
1960,2,1470,Canvasback,0,0,2.43,0.46,,0
1960,3,1460,Redhead,482,479,3.11,0.24,,0
1960,3,1470,Canvasback,30922,12479,2.43,0.46,,0
1960,4,1460,Redhead,0,0,3.11,0.24,,0
1960,4,1470,Canvasback,36457,16533,2.43,0.46,,0
1960,5,1460,Redhead,0,0,3.11,0.24,,0
1960,5,1470,Canvasback,0,0,2.43,0.46,,0
1960,6,1460,Redhead,0,0,3.11,0.24,,0
1960,6,1470,Canvasback,356,388,2.43,0.46,,0
1960,7,1460,Redhead,0,122.68,3.11,0.24,,3
1960,7,1470,Canvasback,1168,1355.34,2.43,0.46,,3
1960,8,1460,Redhead,0,0,3.11,0.24,,0
1960,8,1470,Canvasback,803,813,2.43,0.46,,0
1960,9,1460,Redhead,0,0,3.11,0.24,,0
1960,9,1470,Canvasback,0,0,2.43,0.46,,0
1960,10,1460,Redhead,0,0,3.11,0.24,,0
1960,10,1470,Canvasback,0,0,2.43,0.46,,0
1960,11,1460,Redhead,0,0,3.11,0.24,,0
1960,11,1470,Canvasback,0,0,2.43,0.46,,0
1960,12,1460,Redhead,0,0,3.11,0.24,,0
1960,12,1470,Canvasback,15887,8714,2.59,0.46,,0
1960,13,1460,Redhead,0,0,3.11,0.24,,0
1960,13,1470,Canvasback,0,0,2.59,0.46,,0
1960,14,1460,Redhead,0,0,3.11,0.24,,0
1960,14,1470,Canvasback,0,0,2.59,0.46,,0
1960,15,1460,Redhead,0,962.6,3.11,0.24,,3
1960,15,1470,Canvasback,0,5281.72,2.59,0.46,,3
1960,16,1460,Redhead,0,0,3.11,0.24,,0
1960,16,1470,Canvasback,0,0,2.59,0.46,,0
1960,17,1460,Redhead,0,0,3.11,0.24,,0
1960,17,1470,Canvasback,27529,9887,2.59,0.46,,0
1960,18,1460,Redhead,0,0,3.11,0.24,,0
1960,18,1470,Canvasback,0,0,2.59,0.46,,0
1960,20,1460,Redhead,10740,3833,3.11,0.24,,0
1960,20,1470,Canvasback,25674,9684,2.59,0.46,,0
1960,21,1460,Redhead,0,0,3.11,0.24,,0
1960,21,1470,Canvasback,0,0,2.59,0.46,,0
1960,22,1460,Redhead,18152,9333,3.11,0.24,,0
1960,22,1470,Canvasback,11248,9998,2.59,0.46,,0
1960,23,1460,Redhead,1747,1714,3.11,0.24,,0
1960,23,1470,Canvasback,0,0,2.59,0.46,,0
1960,24,1460,Redhead,1205,1165,3.11,0.24,,0
1960,24,1470,Canvasback,2011,1281,2.59,0.46,,0
1960,25,1460,Redhead,20456,7670,3.11,0.24,,0
1960,25,1470,Canvasback,55570,18380,2.59,0.46,,0
1960,26,1460,Redhead,44742,8999,4.16,0.53,,0
1960,26,1470,Canvasback,49685,13158,2.82,0.37,,0
1960,27,1460,Redhead,7226,3172,4.16,0.53,,0
1960,27,1470,Canvasback,4405,2920,2.82,0.37,,0
1960,28,1460,Redhead,11917,3227,4.16,0.53,,0
1960,28,1470,Canvasback,1983,1469,2.82,0.37,,0
1960,29,1460,Redhead,7406,3808,4.16,0.53,,0
1960,29,1470,Canvasback,2181,1342,2.82,0.37,,0
1960,30,1460,Redhead,23409,13258,5.84,0.99,,0
1960,30,1470,Canvasback,32318,15694,2.96,0.41,,0
1960,31,1460,Redhead,62076,17307,5.84,0.99,,0
1960,31,1470,Canvasback,43438,13050,2.96,0.41,,0
1960,32,1460,Redhead,35669,13312,5.84,0.99,,0
1960,32,1470,Canvasback,13346,4738,2.96,0.41,,0
1960,33,1460,Redhead,0,0,5.84,0.99,,0
1960,33,1470,Canvasback,2984,1762,2.96,0.41,,0
1960,34,1460,Redhead,7953,3839,4.14,0.62,,0
1960,34,1470,Canvasback,17464,6067,2.37,0.46,,0
1960,35,1460,Redhead,5048,2842,4.14,0.62,,0
1960,35,1470,Canvasback,8521,2299,2.37,0.46,,0
1960,36,1460,Redhead,0,0,4.14,0.62,,0
1960,36,1470,Canvasback,2487,1820,2.37,0.46,,0
1960,37,1460,Redhead,49957,34109,4.14,0.62,,0
1960,37,1470,Canvasback,40592,13659,2.37,0.46,,0
1960,38,1460,Redhead,1300,983,4.14,0.62,,0
1960,38,1470,Canvasback,0,0,2.37,0.46,,0
1960,39,1460,Redhead,10125,4447,4.14,0.62,,0
1960,39,1470,Canvasback,15447,5113,2.37,0.46,,0
1960,40,1460,Redhead,6746,1980,4.14,0.62,,0
1960,40,1470,Canvasback,17176,5418,2.37,0.46,,0
1960,41,1460,Redhead,3918.34,5044.81,1.61,0.53,,1
1960,41,1470,Canvasback,6261.61,4792.1,2.02,0.7,,1
1960,42,1460,Redhead,270.5,3891.34,1.61,0.53,,1
1960,42,1470,Canvasback,66.45,2314.1,2.02,0.7,,1
1960,43,1460,Redhead,0,0,1.61,0.53,,0
1960,43,1470,Canvasback,0,0,2.02,0.7,,0
1960,44,1460,Redhead,673,757,1.61,0.53,,0
1960,44,1470,Canvasback,0,0,2.02,0.7,,0
1960,45,1460,Redhead,76746,42095,8.77,1.28,,0
1960,45,1470,Canvasback,11922,6415,1.97,0.31,,0
1960,46,1460,Redhead,8324,4819,8.77,1.28,,0
1960,46,1470,Canvasback,1249,643,1.97,0.31,,0
1960,47,1460,Redhead,3810,3810,8.77,1.28,,0
1960,47,1470,Canvasback,0,0,1.97,0.31,,0
1960,48,1460,Redhead,29387,11999,8.77,1.28,,0
1960,48,1470,Canvasback,1438,1452,1.97,0.31,,0
1960,49,1460,Redhead,0,0,8.77,1.28,,0
1960,49,1470,Canvasback,0,0,1.97,0.31,,0
1960,50,1460,Redhead,6142,4258,3.11,0.24,,0
1960,50,1470,Canvasback,121491,66941,2.59,0.46,,0
1960,75,1460,Redhead,2977.46,698.55,3.11,0.24,,0
1960,75,1470,Canvasback,0,0,2.59,0.46,,0
1960,76,1460,Redhead,26146.7,15299.66,3.11,0.24,,3
1960,76,1470,Canvasback,0,12378.42,2.59,0.46,,3
1960,77,1460,Redhead,13031.51,10099.54,3.11,0.24,,0
1960,77,1470,Canvasback,3617.53,2827.51,2.59,0.46,,0
1961,1,1460,Redhead,0,38.2,3.11,0.24,,1
1961,1,1470,Canvasback,0,2095.44,2.43,0.46,,1
1961,2,1460,Redhead,0,0,3.11,0.24,,0
1961,2,1470,Canvasback,0,0,2.43,0.46,,0
1961,3,1460,Redhead,0,0,3.11,0.24,,0
1961,3,1470,Canvasback,6034,3341,2.43,0.46,,0
1961,4,1460,Redhead,0,0,3.11,0.24,,0
1961,4,1470,Canvasback,4598,3503,2.43,0.46,,0
1961,5,1460,Redhead,0,0,3.11,0.24,,0
1961,5,1470,Canvasback,0,0,2.43,0.46,,0
1961,6,1460,Redhead,0,0,3.11,0.24,,0
1961,6,1470,Canvasback,416,381,2.43,0.46,,0
1961,7,1460,Redhead,48.76,122.48,3.11,0.24,,1
1961,7,1470,Canvasback,394.47,1352.84,2.43,0.46,,1
1961,8,1460,Redhead,0,0,3.11,0.24,,0
1961,8,1470,Canvasback,0,0,2.43,0.46,,0
1961,9,1460,Redhead,0,0,3.11,0.24,,0
1961,9,1470,Canvasback,0,0,2.43,0.46,,0
1961,10,1460,Redhead,0,0,3.11,0.24,,0
1961,10,1470,Canvasback,1081,862,2.43,0.46,,0
1961,11,1460,Redhead,0,0,3.11,0.24,,0
1961,11,1470,Canvasback,465,452,2.43,0.46,,0
1961,12,1460,Redhead,0,0,3.11,0.24,,0
1961,12,1470,Canvasback,1702,1192,2.59,0.46,,0
1961,13,1460,Redhead,0,0,3.11,0.24,,0
1961,13,1470,Canvasback,5685,4082,2.59,0.46,,0
1961,14,1460,Redhead,0,0,3.11,0.24,,0
1961,14,1470,Canvasback,0,0,2.59,0.46,,0
1961,15,1460,Redhead,0,960.6,3.11,0.24,,3
1961,15,1470,Canvasback,0,5254.39,2.59,0.46,,3
1961,16,1460,Redhead,0,0,3.11,0.24,,0
1961,16,1470,Canvasback,0,0,2.59,0.46,,0
1961,17,1460,Redhead,11001,15367,3.11,0.24,,0
1961,17,1470,Canvasback,0,0,2.59,0.46,,0
1961,18,1460,Redhead,0,0,3.11,0.24,,0
1961,18,1470,Canvasback,0,0,2.59,0.46,,0
1961,20,1460,Redhead,17633,4487,3.11,0.24,,0
1961,20,1470,Canvasback,31290,18220,2.59,0.46,,0
1961,21,1460,Redhead,0,0,3.11,0.24,,0
1961,21,1470,Canvasback,0,0,2.59,0.46,,0
1961,22,1460,Redhead,0,0,3.11,0.24,,0
1961,22,1470,Canvasback,18170,11412,2.59,0.46,,0
1961,23,1460,Redhead,6231,6086,3.11,0.24,,0
1961,23,1470,Canvasback,25246,16116,2.59,0.46,,0
1961,24,1460,Redhead,0,0,3.11,0.24,,0
1961,24,1470,Canvasback,0,0,2.59,0.46,,0
1961,25,1460,Redhead,46343,9244,3.11,0.24,,0
1961,25,1470,Canvasback,68255,30976,2.59,0.46,,0
1961,26,1460,Redhead,59049,14188,4.16,0.53,,0
1961,26,1470,Canvasback,55323,26038,2.82,0.37,,0
1961,27,1460,Redhead,3071,1371,4.16,0.53,,0
1961,27,1470,Canvasback,5139,2709,2.82,0.37,,0
1961,28,1460,Redhead,11499,4766,4.16,0.53,,0
1961,28,1470,Canvasback,3399,1879,2.82,0.37,,0
1961,29,1460,Redhead,4508,1383,4.16,0.53,,0
1961,29,1470,Canvasback,0,0,2.82,0.37,,0
1961,30,1460,Redhead,18444,16426,5.84,0.99,,0
1961,30,1470,Canvasback,28727,14876,2.96,0.41,,0
1961,31,1460,Redhead,13693,6508,5.84,0.99,,0
1961,31,1470,Canvasback,30037,23635,2.96,0.41,,0
1961,32,1460,Redhead,7252,3608,5.84,0.99,,0
1961,32,1470,Canvasback,7729,2795,2.96,0.41,,0
1961,33,1460,Redhead,737,713,5.84,0.99,,0
1961,33,1470,Canvasback,8578,4471,2.96,0.41,,0
1961,34,1460,Redhead,5533,4736,4.14,0.62,,0
1961,34,1470,Canvasback,23418,9842,2.37,0.46,,0
1961,35,1460,Redhead,891,534,4.14,0.62,,0
1961,35,1470,Canvasback,22497,21457,2.37,0.46,,0
1961,36,1460,Redhead,0,2532.05,4.14,0.62,,3
1961,36,1470,Canvasback,0,3202.12,2.37,0.46,,3
1961,37,1460,Redhead,7132,5060,4.14,0.62,,0
1961,37,1470,Canvasback,13303,3954,2.37,0.46,,0
1961,38,1460,Redhead,0,0,4.14,0.62,,0
1961,38,1470,Canvasback,497,378,2.37,0.46,,0
1961,39,1460,Redhead,10253,3285,4.14,0.62,,0
1961,39,1470,Canvasback,10077,3331,2.37,0.46,,0
1961,40,1460,Redhead,13982,5652,4.14,0.62,,0
1961,40,1470,Canvasback,30973,10770,2.37,0.46,,0
1961,41,1460,Redhead,3868.41,5022.47,1.61,0.53,,1
1961,41,1470,Canvasback,5907.95,4771.84,2.02,0.7,,1
1961,42,1460,Redhead,316.2,3878.21,1.61,0.53,,1
1961,42,1470,Canvasback,150.54,2303.08,2.02,0.7,,1
1961,43,1460,Redhead,0,0,1.61,0.53,,0
1961,43,1470,Canvasback,0,0,2.02,0.7,,0
1961,44,1460,Redhead,0,0,1.61,0.53,,0
1961,44,1470,Canvasback,0,0,2.02,0.7,,0
1961,45,1460,Redhead,12971,7988,8.77,1.28,,0
1961,45,1470,Canvasback,2433,901,1.97,0.31,,0
1961,46,1460,Redhead,26358,9895,8.77,1.28,,0
1961,46,1470,Canvasback,625,677,1.97,0.31,,0
1961,47,1460,Redhead,0,0,8.77,1.28,,0
1961,47,1470,Canvasback,0,0,1.97,0.31,,0
1961,48,1460,Redhead,14312,6057,8.77,1.28,,0
1961,48,1470,Canvasback,2801,1888,1.97,0.31,,0
1961,49,1460,Redhead,0,0,8.77,1.28,,0
1961,49,1470,Canvasback,0,0,1.97,0.31,,0
1961,50,1460,Redhead,0,0,3.11,0.24,,0
1961,50,1470,Canvasback,7266,7209,2.59,0.46,,0
1961,75,1460,Redhead,744.36,580.07,3.11,0.24,,0
1961,75,1470,Canvasback,8678.67,10551.81,2.59,0.46,,0
1961,76,1460,Redhead,20917.36,15207.33,3.11,0.24,,3
1961,76,1470,Canvasback,4354.98,12339.21,2.59,0.46,,3
1961,77,1460,Redhead,6515.75,1388.44,3.11,0.24,,0
1961,77,1470,Canvasback,0,0,2.59,0.46,,0
1962,1,1460,Redhead,0,0,3.11,0.24,,0
1962,1,1470,Canvasback,0,0,2.43,0.46,,0
1962,2,1460,Redhead,0,0,3.11,0.24,,0
1962,2,1470,Canvasback,0,0,2.43,0.46,,0
1962,3,1460,Redhead,0,0,3.11,0.24,,0
1962,3,1470,Canvasback,14895,8365,2.43,0.46,,0
1962,4,1460,Redhead,0,0,3.11,0.24,,0
1962,4,1470,Canvasback,7226,2911,2.43,0.46,,0
1962,5,1460,Redhead,0,0,3.11,0.24,,0
1962,5,1470,Canvasback,0,0,2.43,0.46,,0
1962,6,1460,Redhead,0,0,3.11,0.24,,0
1962,6,1470,Canvasback,0,0,2.43,0.46,,0
1962,7,1460,Redhead,0,122.31,3.11,0.24,,3
1962,7,1470,Canvasback,0,1350.82,2.43,0.46,,3
1962,8,1460,Redhead,0,0,3.11,0.24,,0
1962,8,1470,Canvasback,0,0,2.43,0.46,,0
1962,9,1460,Redhead,0,0,3.11,0.24,,0
1962,9,1470,Canvasback,611,608,2.43,0.46,,0
1962,10,1460,Redhead,0,0,3.11,0.24,,0
1962,10,1470,Canvasback,0,0,2.43,0.46,,0
1962,11,1460,Redhead,0,0,3.11,0.24,,0
1962,11,1470,Canvasback,0,0,2.43,0.46,,0
1962,12,1460,Redhead,170,161,3.11,0.24,,0
1962,12,1470,Canvasback,0,0,2.59,0.46,,0
1962,13,1460,Redhead,0,0,3.11,0.24,,0
1962,13,1470,Canvasback,6396,2383,2.59,0.46,,0
1962,14,1460,Redhead,0,0,3.11,0.24,,0
1962,14,1470,Canvasback,3466,3478,2.59,0.46,,0
1962,15,1460,Redhead,0,959.05,3.11,0.24,,3
1962,15,1470,Canvasback,0,5232.29,2.59,0.46,,3
1962,16,1460,Redhead,0,0,3.11,0.24,,0
1962,16,1470,Canvasback,0,0,2.59,0.46,,0
1962,17,1460,Redhead,5500,3732,3.11,0.24,,0
1962,17,1470,Canvasback,0,0,2.59,0.46,,0
1962,18,1460,Redhead,0,0,3.11,0.24,,0
1962,18,1470,Canvasback,0,0,2.59,0.46,,0
1962,20,1460,Redhead,17954,7108,3.11,0.24,,0
1962,20,1470,Canvasback,17918,4817,2.59,0.46,,0
1962,21,1460,Redhead,0,0,3.11,0.24,,0
1962,21,1470,Canvasback,0,0,2.59,0.46,,0
1962,22,1460,Redhead,11410,6980,3.11,0.24,,0
1962,22,1470,Canvasback,1730,1628,2.59,0.46,,0
1962,23,1460,Redhead,0,0,3.11,0.24,,0
1962,23,1470,Canvasback,2970,3029,2.59,0.46,,0
1962,24,1460,Redhead,0,0,3.11,0.24,,0
1962,24,1470,Canvasback,1207,1277,2.59,0.46,,0
1962,25,1460,Redhead,10137,2110,3.11,0.24,,0
1962,25,1470,Canvasback,16007,5347,2.59,0.46,,0
1962,26,1460,Redhead,37458,11605,4.16,0.53,,0
1962,26,1470,Canvasback,38762,8461,2.82,0.37,,0
1962,27,1460,Redhead,723,462,4.16,0.53,,0
1962,27,1470,Canvasback,2937,1191,2.82,0.37,,0
1962,28,1460,Redhead,4181,2149,4.16,0.53,,0
1962,28,1470,Canvasback,11612,9626,2.82,0.37,,0
1962,29,1460,Redhead,1932,655,4.16,0.53,,0
1962,29,1470,Canvasback,1309,1286,2.82,0.37,,0
1962,30,1460,Redhead,51784,21257,5.84,0.99,,0
1962,30,1470,Canvasback,58173,24349,2.96,0.41,,0
1962,31,1460,Redhead,62076,23492,5.84,0.99,,0
1962,31,1470,Canvasback,63771,17235,2.96,0.41,,0
1962,32,1460,Redhead,27139,20747,5.84,0.99,,0
1962,32,1470,Canvasback,35916,18334,2.96,0.41,,0
1962,33,1460,Redhead,0,0,5.84,0.99,,0
1962,33,1470,Canvasback,1492,1019,2.96,0.41,,0
1962,34,1460,Redhead,9682,5766,4.14,0.62,,0
1962,34,1470,Canvasback,15281,6350,2.37,0.46,,0
1962,35,1460,Redhead,0,0,4.14,0.62,,0
1962,35,1470,Canvasback,1023,975,2.37,0.46,,0
1962,36,1460,Redhead,0,2526.32,4.14,0.62,,3
1962,36,1470,Canvasback,0,3194.6,2.37,0.46,,3
1962,37,1460,Redhead,17830,7687,4.14,0.62,,0
1962,37,1470,Canvasback,13303,5074,2.37,0.46,,0
1962,38,1460,Redhead,0,0,4.14,0.62,,0
1962,38,1470,Canvasback,0,0,2.37,0.46,,0
1962,39,1460,Redhead,12175,6951,4.14,0.62,,0
1962,39,1470,Canvasback,12137,5696,2.37,0.46,,0
1962,40,1460,Redhead,10425,2370,4.14,0.62,,0
1962,40,1470,Canvasback,16824,6443,2.37,0.46,,0
1962,41,1460,Redhead,3832.39,5005.04,1.61,0.53,,1
1962,41,1470,Canvasback,5602.06,4756.04,2.02,0.7,,1
1962,42,1460,Redhead,362.01,3868.2,1.61,0.53,,1
1962,42,1470,Canvasback,248.14,2294.66,2.02,0.7,,1
1962,43,1460,Redhead,0,0,1.61,0.53,,0
1962,43,1470,Canvasback,0,0,2.02,0.7,,0
1962,44,1460,Redhead,0,0,1.61,0.53,,0
1962,44,1470,Canvasback,0,0,2.02,0.7,,0
1962,45,1460,Redhead,64856,26950,8.77,1.28,,0
1962,45,1470,Canvasback,973,668,1.97,0.31,,0
1962,46,1460,Redhead,26358,8736,8.77,1.28,,0
1962,46,1470,Canvasback,1249,1277,1.97,0.31,,0
1962,47,1460,Redhead,0,0,8.77,1.28,,0
1962,47,1470,Canvasback,0,0,1.97,0.31,,0
1962,48,1460,Redhead,52269,17366,8.77,1.28,,0
1962,48,1470,Canvasback,2241,940,1.97,0.31,,0
1962,49,1460,Redhead,4113,6191,8.77,1.28,,0
1962,49,1470,Canvasback,0,0,1.97,0.31,,0
1962,50,1460,Redhead,0,0,3.11,0.24,,0
1962,50,1470,Canvasback,0,0,2.59,0.46,,0
1962,75,1460,Redhead,5954.92,4640.6,3.11,0.24,,0
1962,75,1470,Canvasback,4959.24,1616.67,2.59,0.46,,0
1962,76,1460,Redhead,36605.39,15134.75,3.11,0.24,,3
1962,76,1470,Canvasback,0,12307.52,2.59,0.46,,3
1962,77,1460,Redhead,32578.79,17815.05,3.11,0.24,,0
1962,77,1470,Canvasback,0,0,2.59,0.46,,0
1963,1,1460,Redhead,0,0,3.11,0.24,,0
1963,1,1470,Canvasback,0,0,2.43,0.46,,0
1963,2,1460,Redhead,0,0,3.11,0.24,,0
1963,2,1470,Canvasback,0,0,2.43,0.46,,0
1963,3,1460,Redhead,0,0,3.11,0.24,,0
1963,3,1470,Canvasback,31919,23420,2.43,0.46,,0
1963,4,1460,Redhead,0,0,3.11,0.24,,0
1963,4,1470,Canvasback,33665,16195,2.43,0.46,,0
1963,5,1460,Redhead,0,0,3.11,0.24,,0
1963,5,1470,Canvasback,1773,1707,2.43,0.46,,0
1963,6,1460,Redhead,0,0,3.11,0.24,,0
1963,6,1470,Canvasback,0,0,2.43,0.46,,0
1963,7,1460,Redhead,373,122.18,3.11,0.24,,3
1963,7,1470,Canvasback,195,1349.18,2.43,0.46,,3
1963,8,1460,Redhead,0,0,3.11,0.24,,0
1963,8,1470,Canvasback,0,0,2.43,0.46,,0
1963,9,1460,Redhead,0,0,3.11,0.24,,0
1963,9,1470,Canvasback,0,0,2.43,0.46,,0
1963,10,1460,Redhead,0,0,3.11,0.24,,0
1963,10,1470,Canvasback,0,0,2.43,0.46,,0
1963,11,1460,Redhead,0,0,3.11,0.24,,0
1963,11,1470,Canvasback,0,0,2.43,0.46,,0
1963,12,1460,Redhead,0,0,3.11,0.24,,0
1963,12,1470,Canvasback,1702,1609,2.59,0.46,,0
1963,13,1460,Redhead,0,0,3.11,0.24,,0
1963,13,1470,Canvasback,19899,16333,2.59,0.46,,0
1963,14,1460,Redhead,0,0,3.11,0.24,,0
1963,14,1470,Canvasback,3466,3478,2.59,0.46,,0
1963,15,1460,Redhead,0,957.84,3.11,0.24,,3
1963,15,1470,Canvasback,0,5214.39,2.59,0.46,,3
1963,16,1460,Redhead,0,0,3.11,0.24,,0
1963,16,1470,Canvasback,0,0,2.59,0.46,,0
1963,17,1460,Redhead,0,0,3.11,0.24,,0
1963,17,1470,Canvasback,45882,49091,2.59,0.46,,0
1963,18,1460,Redhead,0,0,3.11,0.24,,0
1963,18,1470,Canvasback,0,0,2.59,0.46,,0
1963,20,1460,Redhead,6412,1325,3.11,0.24,,0
1963,20,1470,Canvasback,15244,5132,2.59,0.46,,0
1963,21,1460,Redhead,0,0,3.11,0.24,,0
1963,21,1470,Canvasback,9133,9654,2.59,0.46,,0
1963,22,1460,Redhead,11928,5425,3.11,0.24,,0
1963,22,1470,Canvasback,14276,8104,2.59,0.46,,0
1963,23,1460,Redhead,890,869,3.11,0.24,,0
1963,23,1470,Canvasback,19306,16377,2.59,0.46,,0
1963,24,1460,Redhead,0,0,3.11,0.24,,0
1963,24,1470,Canvasback,0,0,2.59,0.46,,0
1963,25,1460,Redhead,12672,2230,3.11,0.24,,0
1963,25,1470,Canvasback,42735,16281,2.59,0.46,,0
1963,26,1460,Redhead,71275,18075,4.16,0.53,,0
1963,26,1470,Canvasback,75761,20730,2.82,0.37,,0
1963,27,1460,Redhead,4155,1734,4.16,0.53,,0
1963,27,1470,Canvasback,734,506,2.82,0.37,,0
1963,28,1460,Redhead,4181,3167,4.16,0.53,,0
1963,28,1470,Canvasback,1133,561,2.82,0.37,,0
1963,29,1460,Redhead,0,0,4.16,0.53,,0
1963,29,1470,Canvasback,0,0,2.82,0.37,,0
1963,30,1460,Redhead,9222,3662,5.84,0.99,,0
1963,30,1470,Canvasback,36627,12552,2.96,0.41,,0
1963,31,1460,Redhead,8216,2742,5.84,0.99,,0
1963,31,1470,Canvasback,19409,11025,2.96,0.41,,0
1963,32,1460,Redhead,18222,6605,5.84,0.99,,0
1963,32,1470,Canvasback,23944,8360,2.96,0.41,,0
1963,33,1460,Redhead,0,0,5.84,0.99,,0
1963,33,1470,Canvasback,746,722,2.96,0.41,,0
1963,34,1460,Redhead,8645,5506,4.14,0.62,,0
1963,34,1470,Canvasback,6747,3209,2.37,0.46,,0
1963,35,1460,Redhead,297,308,4.14,0.62,,0
1963,35,1470,Canvasback,3409,2098,2.37,0.46,,0
1963,36,1460,Redhead,0,2521.82,4.14,0.62,,3
1963,36,1470,Canvasback,0,3188.51,2.37,0.46,,3
1963,37,1460,Redhead,56165,39084,4.14,0.62,,0
1963,37,1470,Canvasback,19443,11394,2.37,0.46,,0
1963,38,1460,Redhead,866,656,4.14,0.62,,0
1963,38,1470,Canvasback,497,378,2.37,0.46,,0
1963,39,1460,Redhead,19609,6165,4.14,0.62,,0
1963,39,1470,Canvasback,8827,2915,2.37,0.46,,0
1963,40,1460,Redhead,16435,4167,4.14,0.62,,0
1963,40,1470,Canvasback,29143,7956,2.37,0.46,,0
1963,41,1460,Redhead,3807.09,4991.48,1.61,0.53,,1
1963,41,1470,Canvasback,5338.93,4743.75,2.02,0.7,,1
1963,42,1460,Redhead,410.62,3860.53,1.61,0.53,,1
1963,42,1470,Canvasback,356.27,2288.2,2.02,0.7,,1
1963,43,1460,Redhead,120.43,3381.1,1.61,0.53,,1
1963,43,1470,Canvasback,137.53,2598.12,2.02,0.7,,1
1963,44,1460,Redhead,1393,1549,1.61,0.53,,0
